STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV01,WV01_ATTRIBUTES,WV03,WV03_ATTRIBUTES,WV20,WV20_ATTRIBUTES
USW00014765,5/14/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",20,",,0,2400",0,",,0,",0,",,0,",183,",,0",94,",,0",,,,,32,",,W",1618,",,X",,,54,",,W",,,,,,,,,150,",,X",250,",,X",,,0,",,0",,,67,",,X",89,",,X",,,1,",,0",,,,,,,1,",,0",,,,,1,",,X",,,,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,5/15/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",3,",,0,2400",0,",,0,",0,",,0,",228,",,0",128,",,0",,,,,49,",,W",810,",,X",,,810,",,W",,,,,,,,,310,",,X",310,",,X",,,0,",,0",,,116,",,X",156,",,X",,,1,",,W",,,1,",,X",,,,,,,1,",,0",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,5/16/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",233,",,0",111,",,0",,,,,32,",,W",1609,",,X",,,1626,",,W",,,,,,,,,360,",,X",330,",,X",,,0,",,0",,,80,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,5/17/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",244,",,0",94,",,0",,,,,30,",,W",1440,",,X",,,1046,",,W",,,,,,,,,170,",,X",330,",,X",,,0,",,0",,,89,",,X",125,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,5/18/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",213,",,0,2400",0,",,0,",0,",,0,",144,",,0",89,",,0",,,,,37,",,W",2329,",,X",,,2315,",,W",,,,,,,,,50,",,X",50,",,X",,,0,",,0",,,103,",,X",148,",,X",,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,5/19/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",15,",,0,2400",0,",,0,",0,",,0,",156,",,0",94,",,0",,,,,47,",,W",139,",,X",,,1,",,W",,,,,,,,,40,",,X",60,",,X",,,0,",,0",,,94,",,X",130,",,X",,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,5/20/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",272,",,0",111,",,0",,,,,29,",,W",1634,",,X",,,1732,",,W",,,,,,,,,220,",,X",240,",,X",,,0,",,0",,,72,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,5/21/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",256,",,0",139,",,0",,,,,30,",,W",742,",,X",,,1653,",,W",,,,,,,,,10,",,X",150,",,X",,,0,",,0",,,72,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,5/22/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",200,",,0",122,",,0",,,,,26,",,W",1822,",,X",,,1821,",,W",,,,,,,,,160,",,X",160,",,X",,,0,",,0",,,58,",,X",67,",,X",,,1,",,W",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,
USW00014765,5/23/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",233,",,0",156,",,0",,,,,23,",,W",1728,",,X",,,1703,",,W",,,,,,,,,180,",,X",160,",,X",,,0,",,0",,,45,",,X",63,",,X",,,1,",,W",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,
USW00014765,5/24/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",239,",,0",150,",,0",,,,,27,",,W",1517,",,X",,,1531,",,W",,,,,,,,,150,",,X",160,",,X",,,0,",,0",,,76,",,X",94,",,X",,,1,",,X",1,",,X",,,,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,
USW00014765,5/25/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",283,",,0",150,",,0",,,,,33,",,W",1519,",,X",,,1656,",,W",,,,,,,,,180,",,X",240,",,X",,,0,",,0",,,76,",,X",89,",,X",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,5/26/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,",,0,",0,",,0,",356,",,0",183,",,0",,,,,31,",,W",2359,",,X",,,2358,",,W",,,,,,,,,20,",,X",20,",,X",,,0,",,0",,,116,",,X",143,",,X",,,1,",,0",,,1,",,W",,,1,",,0",,,,,,,,,,,,,,,1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,5/27/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",41,",,0,2400",0,",,0,",0,",,0,",222,",,0",144,",,0",,,,,34,",,W",2359,",,X",,,2358,",,W",,,,,,,,,20,",,X",20,",,X",,,0,",,0",,,116,",,X",143,",,X",,,1,",,W",,,1,",,X",,,1,",,0",,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,5/28/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",239,",,0",133,",,0",,,,,34,",,W",1633,",,X",,,1640,",,W",,,,,,,,,160,",,X",150,",,X",,,0,",,0",,,72,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,5/29/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",18,",,0,2400",0,",,0,",0,",,0,",244,",,0",122,",,0",,,,,35,",,W",1554,",,X",,,1526,",,W",,,,,,,,,220,",,X",210,",,X",,,0,",,0",,,80,",,X",107,",,X",,,1,",,0",,,1,",,X",,,1,",,0",,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,5/30/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",278,",,0",161,",,0",,,,,37,",,W",1620,",,X",,,1619,",,W",,,,,,,,,300,",,X",320,",,X",,,0,",,0",,,89,",,X",125,",,X",,,1,",,W",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,
USW00014765,5/31/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",239,",,0",167,",,0",,,,,39,",,W",1318,",,X",,,1315,",,W",,,,,,,,,150,",,X",150,",,X",,,0,",,0",,,89,",,X",103,",,X",,,,,,,,,,,,,,,1,",,0",1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,6/1/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",23,",,0,2400",0,",,0,",0,",,0,",289,",,0",172,",,0",,,,,34,",,W",1459,",,X",,,1456,",,W",,,,,,,,,230,",,X",210,",,X",,,0,",,0",,,98,",,X",130,",,X",,,1,",,0",,,1,",,X",,,1,",,0",,,,,1,",,W",,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,6/2/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,",,0,",0,",,0,",272,",,0",161,",,0",,,,,32,",,W",1611,",,X",,,1725,",,W",,,,,,,,,160,",,X",160,",,X",,,0,",,0",,,89,",,X",103,",,X",,,1,",,W",1,",,W",,,,,,,,,,,1,",,X",,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,6/3/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",5,",,0,2400",0,",,0,",0,",,0,",272,",,0",161,",,0",,,,,37,",,W",1440,",,X",,,1439,",,W",,,,,,,,,220,",,X",220,",,X",,,0,",,0",,,94,",,X",130,",,X",,,1,",,W",1,",,W",1,",,W",,,,,,,1,",,0",1,",,X",,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,6/4/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",272,",,0",183,",,0",,,,,25,",,W",1555,",,X",,,1555,",,W",,,,,,,,,160,",,X",160,",,X",,,0,",,0",,,72,",,X",89,",,X",,,1,",,W",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,
USW00014765,6/5/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",307,",,0,2400",0,",,0,",0,",,0,",272,",,0",183,",,0",,,,,33,",,W",1016,",,X",,,2043,",,W",,,,,,,,,140,",,X",240,",,X",,,0,",,0",,,67,",,X",80,",,X",,,1,",,X",,,1,",,X",,,,,,,1,",,0",1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,6/6/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",3,",,0,2400",0,",,0,",0,",,0,",278,",,0",161,",,0",,,,,51,",,W",1452,",,X",,,1514,",,W",,,,,,,,,200,",,X",220,",,X",,,0,",,0",,,125,",,X",161,",,X",,,1,",,W",,,1,",,W",,,,,,,1,",,0",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,6/7/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",239,",,0",133,",,0",,,,,48,",,W",930,",,X",,,1142,",,W",,,,,,,,,350,",,X",320,",,X",,,0,",,0",,,89,",,X",116,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,6/8/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",3,",,0,2400",0,",,0,",0,",,0,",222,",,0",117,",,0",,,,,34,",,W",1207,",,X",,,1205,",,W",,,,,,,,,320,",,X",330,",,X",,,0,",,0",,,112,",,X",143,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,6/9/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",69,",,0,2400",0,",,0,",0,",,0,",206,",,0",100,",,0",,,,,26,",,W",2322,",,X",,,2322,",,W",,,,,,,,,150,",,X",140,",,X",,,0,",,0",,,80,",,X",107,",,X",,,1,",,W",,,,,,,1,",,0",,,,,1,",,W",,,,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,6/10/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",51,",,0,2400",0,",,0,",0,",,0,",206,",,0",122,",,0",,,,,26,",,W",208,",,X",,,201,",,W",,,,,,,,,140,",,X",140,",,X",,,0,",,0",,,63,",,X",89,",,X",,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,6/11/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,",,0,",0,",,0,",189,",,0",128,",,0",,,,,27,",,W",1549,",,X",,,1546,",,W",,,,,,,,,170,",,X",180,",,X",,,0,",,0",,,63,",,X",72,",,X",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,
USW00014765,6/12/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",94,",,0,2400",0,",,0,",0,",,0,",217,",,0",128,",,0",,,,,27,",,W",1655,",,X",,,1510,",,W",,,,,,,,,180,",,X",210,",,X",,,0,",,0",,,58,",,X",116,",,X",,,1,",,0",,,1,",,X",,,1,",,0",,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,6/13/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",99,",,0,2400",0,",,0,",0,",,0,",211,",,0",167,",,0",,,,,33,",,W",2024,",,X",,,1414,",,W",,,,,,,,,30,",,X",360,",,X",,,0,",,0",,,63,",,X",76,",,X",,,1,",,X",1,",,X",1,",,X",,,1,",,0",,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,
USW00014765,6/14/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,",,0,",0,",,0,",228,",,0",161,",,0",,,,,25,",,W",1415,",,X",,,2049,",,W",,,,,,,,,150,",,X",360,",,X",,,0,",,0",,,58,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,6/15/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",250,",,0",144,",,0",,,,,35,",,W",130,",,X",,,123,",,W",,,,,,,,,360,",,X",10,",,X",,,0,",,0",,,80,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,6/16/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",91,",,0,2400",0,",,0,",0,",,0,",244,",,0",122,",,0",,,,,31,",,W",1428,",,X",,,1616,",,W",,,,,,,,,200,",,X",200,",,X",,,0,",,0",,,89,",,X",125,",,X",,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,6/17/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",3,",,0,2400",0,",,0,",0,",,0,",250,",,0",167,",,0",,,,,40,",,W",828,",,X",,,827,",,W",,,,,,,,,320,",,X",310,",,X",,,0,",,0",,,107,",,X",156,",,X",,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,6/18/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",294,",,0",144,",,0",,,,,25,",,W",1435,",,X",,,1424,",,W",,,,,,,,,160,",,X",170,",,X",,,0,",,0",,,63,",,X",80,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,6/19/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",267,",,0",167,",,0",,,,,41,",,W",1243,",,X",,,1252,",,W",,,,,,,,,200,",,X",190,",,X",,,0,",,0",,,89,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,6/20/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,",,0,",0,",,0,",311,",,0",183,",,0",,,,,38,",,W",1242,",,X",,,1221,",,W",,,,,,,,,200,",,X",210,",,X",,,0,",,0",,,94,",,X",112,",,X",,,,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,6/21/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",311,",,0",200,",,0",,,,,30,",,W",1610,",,X",,,1609,",,W",,,,,,,,,270,",,X",270,",,X",,,0,",,0",,,63,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,6/22/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",15,",,0,2400",0,",,0,",0,",,0,",289,",,0",194,",,0",,,,,29,",,W",1353,",,X",,,1631,",,W",,,,,,,,,140,",,X",160,",,X",,,0,",,0",,,58,",,X",63,",,X",,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,,,,,1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,6/23/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",135,",,0,2400",0,",,0,",0,",,0,",294,",,0",206,",,0",,,,,35,",,W",1336,",,X",,,1335,",,W",,,,,,,,,300,",,X",290,",,X",,,0,",,0",,,94,",,X",116,",,X",,,1,",,W",,,1,",,X",,,1,",,0",,,,,1,",,X",,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,
USW00014765,6/24/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,",,0,",0,",,0,",322,",,0",200,",,0",,,,,44,",,W",1607,",,X",,,1606,",,W",,,,,,,,,260,",,X",250,",,X",,,0,",,0",,,125,",,X",156,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,6/25/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",278,",,0",189,",,0",,,,,33,",,W",1627,",,X",,,1519,",,W",,,,,,,,,200,",,X",160,",,X",,,0,",,0",,,72,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,6/26/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,",,0,",0,",,0,",300,",,0",183,",,0",,,,,26,",,W",1547,",,X",,,1350,",,W",,,,,,,,,270,",,X",270,",,X",,,0,",,0",,,76,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,6/27/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,",,0,",0,",,0,",306,",,0",194,",,0",,,,,28,",,W",1701,",,X",,,1704,",,W",,,,,,,,,200,",,X",200,",,X",,,0,",,0",,,67,",,X",80,",,X",,,1,",,W",,,,,,,,,,,1,",,0",1,",,X",,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,6/28/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",168,",,0,2400",0,",,0,",0,",,0,",350,",,0",222,",,0",,,,,47,",,W",1554,",,X",,,1553,",,W",,,,,,,,,300,",,X",320,",,X",,,0,",,0",,,125,",,X",156,",,X",,,1,",,W",,,1,",,X",,,,,,,,,1,",,W",,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,6/29/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",317,",,0",206,",,0",,,,,38,",,W",1259,",,X",,,1231,",,W",,,,,,,,,300,",,X",270,",,X",,,0,",,0",,,72,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,6/30/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",250,",,0",156,",,0",,,,,37,",,W",1548,",,X",,,1148,",,W",,,,,,,,,270,",,X",250,",,X",,,0,",,0",,,80,",,X",112,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,7/1/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",244,",,0",139,",,0",,,,,43,",,W",1443,",,X",,,948,",,W",,,,,,,,,300,",,X",330,",,X",,,0,",,0",,,94,",,X",116,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,7/2/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",272,",,0",150,",,0",,,,,39,",,W",847,",,X",,,846,",,W",,,,,,,,,20,",,X",20,",,X",,,0,",,0",,,107,",,X",143,",,X",,,,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,7/3/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",294,",,0",139,",,0",,,,,24,",,W",1435,",,X",,,1551,",,W",,,,,,,,,250,",,X",260,",,X",,,0,",,0",,,63,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,7/4/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",344,",,0",189,",,0",,,,,31,",,W",1003,",,X",,,957,",,W",,,,,,,,,310,",,X",300,",,X",,,0,",,0",,,76,",,X",103,",,X",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,7/5/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",361,",,0",200,",,0",,,,,25,",,W",1614,",,X",,,1613,",,W",,,,,,,,,140,",,X",140,",,X",,,0,",,0",,,72,",,X",89,",,X",,,,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,7/6/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",389,",,0",228,",,0",,,,,29,",,W",1049,",,X",,,1041,",,W",,,,,,,,,20,",,X",30,",,X",,,0,",,0",,,72,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,7/7/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",333,",,0",239,",,0",,,,,28,",,W",1515,",,X",,,,,,,,,,,,,180,",,Z",,,,,0,",,0",,,49,",,Z",,,,,1,",,W",,,,,,,,,,,1,",,0",1,",,X",,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,
USW00014765,7/8/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",300,",,0",222,",,0",,,,,35,",,W",1644,",,X",,,1523,",,W",,,,,,,,,140,",,X",150,",,X",,,0,",,0",,,72,",,X",89,",,X",,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,
USW00014765,7/9/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",91,",,0,2400",0,",,0,",0,",,0,",300,",,0",222,",,0",,,,,38,",,W",1357,",,X",,,1332,",,W",,,,,,,,,140,",,X",150,",,X",,,0,",,0",,,80,",,X",103,",,X",,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,7/10/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,",,0,",0,",,0,",294,",,0",222,",,0",,,,,32,",,W",1331,",,X",,,1331,",,W",,,,,,,,,310,",,X",310,",,X",,,0,",,0",,,103,",,X",130,",,X",,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,,,,1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,7/11/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",322,",,0",206,",,0",,,,,30,",,W",1055,",,X",,,1053,",,W",,,,,,,,,360,",,X",10,",,X",,,0,",,0",,,58,",,X",107,",,X",,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,7/12/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",306,",,0",211,",,0",,,,,38,",,W",1329,",,X",,,1612,",,W",,,,,,,,,150,",,X",150,",,X",,,0,",,0",,,80,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,7/13/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",53,",,0,2400",0,",,0,",0,",,0,",300,",,0",233,",,0",,,,,38,",,W",1344,",,X",,,1220,",,W",,,,,,,,,150,",,X",230,",,X",,,0,",,0",,,72,",,X",94,",,X",,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,7/14/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",279,",,0,2400",0,",,0,",0,",,0,",283,",,0",206,",,0",,,,,27,",,W",1356,",,X",,,640,",,W",,,,,,,,,50,",,X",210,",,X",,,0,",,0",,,72,",,X",125,",,X",,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,7/15/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,",,0,",0,",,0,",272,",,0",200,",,0",,,,,39,",,W",1016,",,X",,,1012,",,W",,,,,,,,,30,",,X",30,",,X",,,0,",,0",,,67,",,X",80,",,X",,,1,",,W",,,,,,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,,,,,,,,,,,,,,,,,,
USW00014765,7/16/2010,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",317,",,0",200,",,0",,,,,33,",,W",1608,",,X",,,1712,",,W",,,,,,,,,220,",,X",200,",,X",,,0,",,0",,,80,",,X",103,",,X",,,1,",,W",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,
